Src_Player_Id,First_Deposit_Date,First_Deposit_Channel,First_Deposit_Method,First_Deposit_Amount
13849881,NULL,NULL,NULL,NULL
18488432,NULL,NULL,NULL,NULL
13788128,2019-10-29 16:37:00,Online,MC,80
17796785,NULL,NULL,NULL,NULL
14950774,NULL,NULL,NULL,NULL
15333892,NULL,NULL,NULL,NULL
17276521,NULL,NULL,NULL,NULL
15939684,NULL,NULL,NULL,NULL
15283638,NULL,NULL,NULL,NULL
16179114,NULL,NULL,NULL,NULL
17761807,2020-11-09 15:49:34,Online,MC,30
17380634,NULL,NULL,NULL,NULL
14899228,NULL,NULL,NULL,NULL
17441348,NULL,NULL,NULL,NULL
17234528,2020-09-24 15:32:09,Retail,RetailDeposit,15
15445163,NULL,NULL,NULL,NULL
16603892,2020-08-08 11:13:01,Retail,RetailDeposit,20
16377871,2020-07-15 18:02:43,Retail,RetailDeposit,10
18422910,NULL,NULL,NULL,NULL
15538699,NULL,NULL,NULL,NULL
18453380,NULL,NULL,NULL,NULL
14904103,NULL,NULL,NULL,NULL
14762009,NULL,NULL,NULL,NULL
14751589,2020-01-12 21:17:13,Online,VISA,25
17499219,NULL,NULL,NULL,NULL
14549193,NULL,NULL,NULL,NULL
12457058,NULL,NULL,NULL,NULL
14965806,NULL,NULL,NULL,NULL
14733716,NULL,NULL,NULL,NULL
13488443,NULL,NULL,NULL,NULL
17335642,NULL,NULL,NULL,NULL
20610884,NULL,NULL,NULL,NULL
15632271,NULL,NULL,NULL,NULL
17247600,2021-07-02 21:18:15,Online,VISA,50
13467139,NULL,NULL,NULL,NULL
15174388,2020-03-19 12:02:59,Online,MC,50
17238036,NULL,NULL,NULL,NULL
14539146,NULL,NULL,NULL,NULL
13829461,2019-11-13 11:08:15,Online,MAESTRO,800
18470360,NULL,NULL,NULL,NULL
15241462,NULL,NULL,NULL,NULL
13785869,NULL,NULL,NULL,NULL
20486500,2021-06-12 06:58:07,Online,MC,25
15612396,NULL,NULL,NULL,NULL
15559740,NULL,NULL,NULL,NULL
13651031,NULL,NULL,NULL,NULL
18329971,NULL,NULL,NULL,NULL
15829137,NULL,NULL,NULL,NULL
17536180,NULL,NULL,NULL,NULL
13450169,2019-09-06 23:51:09,Online,VISA,25
16666207,NULL,NULL,NULL,NULL
19149729,2021-02-15 00:18:26,Online,VISA,105
13647514,2019-10-08 16:47:19,Online,MC,200
13930655,NULL,NULL,NULL,NULL
17309297,2020-11-10 15:36:45,Online,MC,25
13432349,NULL,NULL,NULL,NULL
13187286,NULL,NULL,NULL,NULL
16132803,NULL,NULL,NULL,NULL
17056423,NULL,NULL,NULL,NULL
14844833,NULL,NULL,NULL,NULL
13700354,NULL,NULL,NULL,NULL
13273293,NULL,NULL,NULL,NULL
15755169,2020-05-09 15:37:42,Online,VISA,70
15112635,NULL,NULL,NULL,NULL
12625198,NULL,NULL,NULL,NULL
16028507,NULL,NULL,NULL,NULL
13029692,NULL,NULL,NULL,NULL
15676862,NULL,NULL,NULL,NULL
14787534,NULL,NULL,NULL,NULL
20286458,NULL,NULL,NULL,NULL
16437501,2020-07-21 07:09:25,Online,MC,100
14540006,NULL,NULL,NULL,NULL
15009370,NULL,NULL,NULL,NULL
13743403,NULL,NULL,NULL,NULL
16468722,2020-07-24 14:05:38,Retail,RetailDeposit,10
13799554,NULL,NULL,NULL,NULL
18211113,2020-12-07 10:41:36,Retail,RetailDeposit,300
16524765,2020-07-30 08:57:37,Retail,RetailDeposit,20
15813834,NULL,NULL,NULL,NULL
14947091,NULL,NULL,NULL,NULL
13154953,NULL,NULL,NULL,NULL
15220255,NULL,NULL,NULL,NULL
13487577,NULL,NULL,NULL,NULL
15136777,2020-03-16 18:59:36,Online,PaysafecardViaSC,25
17821348,NULL,NULL,NULL,NULL
14479847,NULL,NULL,NULL,NULL
14821362,NULL,NULL,NULL,NULL
15863975,NULL,NULL,NULL,NULL
13723665,NULL,NULL,NULL,NULL
15834841,NULL,NULL,NULL,NULL
18006595,NULL,NULL,NULL,NULL
20207992,NULL,NULL,NULL,NULL
16485969,NULL,NULL,NULL,NULL
18765052,2021-01-14 18:37:38,Online,MC,50
12340153,NULL,NULL,NULL,NULL
18090763,2020-11-28 22:23:26,Online,MC,50
20564233,NULL,NULL,NULL,NULL
14573136,NULL,NULL,NULL,NULL
13453373,2019-09-07 18:12:21,Online,VISA,300
16304770,NULL,NULL,NULL,NULL
15060825,NULL,NULL,NULL,NULL
14493532,NULL,NULL,NULL,NULL
20020197,2021-04-25 09:11:12,Online,PaysafecardViaSC,25
16404554,NULL,NULL,NULL,NULL
16327630,NULL,NULL,NULL,NULL
15144463,NULL,NULL,NULL,NULL
15116324,NULL,NULL,NULL,NULL
15804117,NULL,NULL,NULL,NULL
17772147,NULL,NULL,NULL,NULL
13632065,2019-10-05 11:50:37,Online,VISA,100
13590209,NULL,NULL,NULL,NULL
17960682,2020-11-19 20:37:53,Online,MC,50
12579751,2019-02-22 17:00:38,Online,VISA,40
13112499,NULL,NULL,NULL,NULL
14620288,2019-12-24 15:14:18,Online,VISA,25
13185713,NULL,NULL,NULL,NULL
13664223,NULL,NULL,NULL,NULL
16090562,NULL,NULL,NULL,NULL
15925481,NULL,NULL,NULL,NULL
14553699,NULL,NULL,NULL,NULL
15885996,NULL,NULL,NULL,NULL
14535694,NULL,NULL,NULL,NULL
12868688,2019-04-28 21:51:28,Online,MC,30
15405522,NULL,NULL,NULL,NULL
16449995,NULL,NULL,NULL,NULL
15803219,NULL,NULL,NULL,NULL
17750335,NULL,NULL,NULL,NULL
13861264,NULL,NULL,NULL,NULL
17948207,NULL,NULL,NULL,NULL
17318359,NULL,NULL,NULL,NULL
14994251,2020-02-20 15:25:01,Online,MC,580
14488362,NULL,NULL,NULL,NULL
15823659,NULL,NULL,NULL,NULL
16796335,NULL,NULL,NULL,NULL
16253129,2020-07-10 18:50:55,Retail,RetailDeposit,20
16141361,NULL,NULL,NULL,NULL
17413432,2020-10-11 09:04:32,Retail,RetailDeposit,250
13932575,2019-11-19 12:14:08,Retail,RetailDeposit,30
19619005,NULL,NULL,NULL,NULL
15735028,NULL,NULL,NULL,NULL
16288235,NULL,NULL,NULL,NULL
14925599,NULL,NULL,NULL,NULL
13409417,NULL,NULL,NULL,NULL
13362613,2019-08-15 17:06:40,Online,VISA,25
17352364,NULL,NULL,NULL,NULL
13438765,NULL,NULL,NULL,NULL
14739882,NULL,NULL,NULL,NULL
16022444,NULL,NULL,NULL,NULL
14500007,NULL,NULL,NULL,NULL
14514584,NULL,NULL,NULL,NULL
20609368,NULL,NULL,NULL,NULL
17350521,NULL,NULL,NULL,NULL
16341459,NULL,NULL,NULL,NULL
18463172,2020-12-21 17:58:42,Online,VISA,50
13181100,NULL,NULL,NULL,NULL
18448083,2020-12-22 14:45:00,Online,PaysafecardViaSC,50
17517474,NULL,NULL,NULL,NULL
13238887,NULL,NULL,NULL,NULL
18167179,2020-12-04 00:26:59,Online,MC,511
17037701,NULL,NULL,NULL,NULL
15400846,NULL,NULL,NULL,NULL
17388845,NULL,NULL,NULL,NULL
19971666,2021-05-07 11:45:16,Online,VISA,25
13872534,NULL,NULL,NULL,NULL
18364556,NULL,NULL,NULL,NULL
13353291,NULL,NULL,NULL,NULL
18245939,NULL,NULL,NULL,NULL
16739052,NULL,NULL,NULL,NULL
14470939,NULL,NULL,NULL,NULL
14534392,2019-12-11 17:33:27,Online,VISA,100
12367177,NULL,NULL,NULL,NULL
14475723,2021-04-23 22:01:10,Online,VISA,100
15097704,2020-03-07 17:25:36,Online,MAESTRO,50
13394173,NULL,NULL,NULL,NULL
13000410,2019-05-04 11:30:16,Online,VISA,25
13104738,NULL,NULL,NULL,NULL
15912262,NULL,NULL,NULL,NULL
17431327,NULL,NULL,NULL,NULL
14947174,NULL,NULL,NULL,NULL
13632899,NULL,NULL,NULL,NULL
15871954,NULL,NULL,NULL,NULL
16149965,NULL,NULL,NULL,NULL
20509085,2021-06-14 07:43:01,Online,MC,100
18429498,NULL,NULL,NULL,NULL
14646719,NULL,NULL,NULL,NULL
14766763,NULL,NULL,NULL,NULL
14630644,NULL,NULL,NULL,NULL
15751026,NULL,NULL,NULL,NULL
15165243,NULL,NULL,NULL,NULL
13651005,NULL,NULL,NULL,NULL
14972983,2020-02-16 18:51:43,Online,VISA,30
13454574,NULL,NULL,NULL,NULL
15827507,NULL,NULL,NULL,NULL
13650139,NULL,NULL,NULL,NULL
20789730,2021-07-09 17:43:01,Retail,RetailDeposit,10
13496185,NULL,NULL,NULL,NULL
17688259,2020-11-02 12:11:36,Retail,RetailDeposit,10
16616109,2020-08-09 17:31:16,Retail,RetailDeposit,10
16092931,NULL,NULL,NULL,NULL
15827543,NULL,NULL,NULL,NULL
15022898,NULL,NULL,NULL,NULL
15661222,NULL,NULL,NULL,NULL
16158745,NULL,NULL,NULL,NULL
14527065,2019-12-12 14:22:07,Online,VISA,25
13628206,NULL,NULL,NULL,NULL
17755853,NULL,NULL,NULL,NULL
14848297,NULL,NULL,NULL,NULL
14736215,NULL,NULL,NULL,NULL
13800446,NULL,NULL,NULL,NULL
14520195,NULL,NULL,NULL,NULL
17215367,NULL,NULL,NULL,NULL
19693137,NULL,NULL,NULL,NULL
13292673,NULL,NULL,NULL,NULL
20807629,2021-07-11 09:03:57,Online,PaysafecardViaSC,50
12478417,NULL,NULL,NULL,NULL
18799772,2021-01-17 22:12:53,Online,VISA,50
17985171,NULL,NULL,NULL,NULL
13693173,NULL,NULL,NULL,NULL
13894448,2019-11-13 21:47:53,Online,VISA,500
13264783,NULL,NULL,NULL,NULL
15638796,NULL,NULL,NULL,NULL
16399242,NULL,NULL,NULL,NULL
20721417,2021-07-02 17:59:44,Online,VISA,25
16173902,NULL,NULL,NULL,NULL
18191255,NULL,NULL,NULL,NULL
18156080,NULL,NULL,NULL,NULL
18477634,NULL,NULL,NULL,NULL
16071485,NULL,NULL,NULL,NULL
18125698,NULL,NULL,NULL,NULL
18435384,2020-12-19 10:54:40,Online,MC,50
15198718,NULL,NULL,NULL,NULL
13616342,2021-02-23 20:19:35,Online,MC,25
15007085,2020-02-22 16:19:11,Online,MC,25
13248663,NULL,NULL,NULL,NULL
14499133,2020-11-21 19:17:39,Online,MC,25
17501555,NULL,NULL,NULL,NULL
14800827,NULL,NULL,NULL,NULL
16101378,NULL,NULL,NULL,NULL
14659909,NULL,NULL,NULL,NULL
17781059,NULL,NULL,NULL,NULL
13168348,NULL,NULL,NULL,NULL
15106265,NULL,NULL,NULL,NULL
12487189,2020-04-28 19:22:23,Online,MC,130
13919865,NULL,NULL,NULL,NULL
15670684,NULL,NULL,NULL,NULL
18980508,NULL,NULL,NULL,NULL
17381873,NULL,NULL,NULL,NULL
18414068,NULL,NULL,NULL,NULL
15333871,NULL,NULL,NULL,NULL
15225980,NULL,NULL,NULL,NULL
18015520,2020-11-23 15:51:32,Online,MC,80
17413303,NULL,NULL,NULL,NULL
15353951,NULL,NULL,NULL,NULL
16201316,NULL,NULL,NULL,NULL
13736345,2019-10-21 15:53:34,Retail,RetailDeposit,100
16163327,NULL,NULL,NULL,NULL
16418659,2020-07-19 11:17:42,Retail,RetailDeposit,30
17070200,2020-09-07 16:12:59,Retail,RetailDeposit,40
20294147,NULL,NULL,NULL,NULL
15219978,NULL,NULL,NULL,NULL
14751681,NULL,NULL,NULL,NULL
15251150,NULL,NULL,NULL,NULL
13623118,NULL,NULL,NULL,NULL
13939597,2019-11-20 11:17:16,Online,VISA,25
13513679,NULL,NULL,NULL,NULL
13437346,NULL,NULL,NULL,NULL
18071222,NULL,NULL,NULL,NULL
18152334,NULL,NULL,NULL,NULL
13833615,NULL,NULL,NULL,NULL
13597672,NULL,NULL,NULL,NULL
18054648,NULL,NULL,NULL,NULL
20557575,NULL,NULL,NULL,NULL
16022738,NULL,NULL,NULL,NULL
16745168,2021-03-04 17:36:17,Online,PaysafecardViaSC,50
14728432,NULL,NULL,NULL,NULL
20574353,2021-06-19 14:23:18,Online,MC,50
20307337,NULL,NULL,NULL,NULL
14825860,NULL,NULL,NULL,NULL
12341631,2019-01-05 13:45:16,Online,VISA,200
13208087,NULL,NULL,NULL,NULL
15304264,NULL,NULL,NULL,NULL
17610297,NULL,NULL,NULL,NULL
15169525,2020-03-22 18:47:04,Online,MAESTRO,25
16763330,NULL,NULL,NULL,NULL
15581351,NULL,NULL,NULL,NULL
18183632,NULL,NULL,NULL,NULL
15831833,NULL,NULL,NULL,NULL
14996603,NULL,NULL,NULL,NULL
15235064,NULL,NULL,NULL,NULL
13006318,2019-05-05 21:26:45,Online,VISA,150
13259131,NULL,NULL,NULL,NULL
18354806,2020-12-13 09:20:14,Online,PaysafecardViaSC,25
13339013,2019-09-29 07:43:22,Online,PaysafecardViaSC,25
13175201,NULL,NULL,NULL,NULL
18054473,2021-06-12 05:12:33,Online,VISA,25
13380561,NULL,NULL,NULL,NULL
13591160,NULL,NULL,NULL,NULL
16266256,NULL,NULL,NULL,NULL
16031090,NULL,NULL,NULL,NULL
17111263,NULL,NULL,NULL,NULL
15361640,NULL,NULL,NULL,NULL
20289262,NULL,NULL,NULL,NULL
13704765,2019-10-16 20:17:36,Online,MC,100
15352699,NULL,NULL,NULL,NULL
16311032,NULL,NULL,NULL,NULL
14778453,NULL,NULL,NULL,NULL
17312597,NULL,NULL,NULL,NULL
17354537,NULL,NULL,NULL,NULL
15123513,NULL,NULL,NULL,NULL
14862370,NULL,NULL,NULL,NULL
12847660,2019-04-21 18:20:49,Online,VISA,80
15992842,NULL,NULL,NULL,NULL
15332849,NULL,NULL,NULL,NULL
17581143,NULL,NULL,NULL,NULL
16374038,2020-07-15 12:31:20,Retail,RetailDeposit,30
13334754,NULL,NULL,NULL,NULL
16442986,2020-07-21 18:31:34,Retail,RetailDeposit,10
17267741,2020-09-27 16:06:55,Retail,RetailDeposit,10
20052725,NULL,NULL,NULL,NULL
15767084,NULL,NULL,NULL,NULL
17370454,NULL,NULL,NULL,NULL
15019735,NULL,NULL,NULL,NULL
17060415,NULL,NULL,NULL,NULL
15780675,2020-05-12 12:18:23,Online,MC,25
14750920,NULL,NULL,NULL,NULL
13437311,NULL,NULL,NULL,NULL
13417282,NULL,NULL,NULL,NULL
16762448,NULL,NULL,NULL,NULL
13306602,NULL,NULL,NULL,NULL
13589491,NULL,NULL,NULL,NULL
20814102,NULL,NULL,NULL,NULL
17602956,NULL,NULL,NULL,NULL
16020813,NULL,NULL,NULL,NULL
15456952,2020-04-14 14:54:28,Online,PaysafecardViaSC,50
13378269,NULL,NULL,NULL,NULL
18214293,2020-12-10 08:02:46,Online,VISA,50
20465414,NULL,NULL,NULL,NULL
13832988,NULL,NULL,NULL,NULL
16021356,2020-06-09 19:17:06,Online,MoneyBookersViaSC,25
18353026,NULL,NULL,NULL,NULL
15123087,NULL,NULL,NULL,NULL
13831989,NULL,NULL,NULL,NULL
20539469,2021-06-17 07:24:33,Online,VISA,25
15715336,NULL,NULL,NULL,NULL
14596045,NULL,NULL,NULL,NULL
17139939,NULL,NULL,NULL,NULL
15788563,NULL,NULL,NULL,NULL
15733447,NULL,NULL,NULL,NULL
17334729,NULL,NULL,NULL,NULL
16221075,2020-07-01 16:19:05,Online,VISA,200
13853944,NULL,NULL,NULL,NULL
17497957,2020-11-02 12:57:48,Online,MAESTRO,26
17798996,2020-11-07 13:33:17,Online,VISA,25
12446941,NULL,NULL,NULL,NULL
12542775,2019-03-12 14:37:54,Online,PaysafecardViaSC,25
17010120,NULL,NULL,NULL,NULL
15210639,NULL,NULL,NULL,NULL
15039269,NULL,NULL,NULL,NULL
16534339,NULL,NULL,NULL,NULL
17063616,NULL,NULL,NULL,NULL
13852933,NULL,NULL,NULL,NULL
17135677,NULL,NULL,NULL,NULL
13624209,2019-10-03 18:51:40,Online,VISA,38
13819413,NULL,NULL,NULL,NULL
13714860,NULL,NULL,NULL,NULL
16827003,NULL,NULL,NULL,NULL
16778113,NULL,NULL,NULL,NULL
14959634,NULL,NULL,NULL,NULL
14787330,NULL,NULL,NULL,NULL
17404415,NULL,NULL,NULL,NULL
16211432,2020-06-30 16:26:23,Online,VISA,200
14561442,NULL,NULL,NULL,NULL
15039637,NULL,NULL,NULL,NULL
17582929,NULL,NULL,NULL,NULL
17069378,2020-09-07 14:40:21,Retail,RetailDeposit,10
14447269,NULL,NULL,NULL,NULL
17155236,2020-09-16 12:00:50,Retail,RetailDeposit,10
13972083,2019-11-25 16:54:57,Retail,RetailDeposit,20
15666814,NULL,NULL,NULL,NULL
15002231,NULL,NULL,NULL,NULL
15244378,NULL,NULL,NULL,NULL
15249285,NULL,NULL,NULL,NULL
17556099,NULL,NULL,NULL,NULL
15643058,2020-04-29 13:03:43,Online,PaysafecardViaSC,25
16236230,NULL,NULL,NULL,NULL
17085505,NULL,NULL,NULL,NULL
15467920,NULL,NULL,NULL,NULL
17305950,NULL,NULL,NULL,NULL
13270653,NULL,NULL,NULL,NULL
14535685,NULL,NULL,NULL,NULL
17365438,NULL,NULL,NULL,NULL
17230441,NULL,NULL,NULL,NULL
15865485,NULL,NULL,NULL,NULL
13874951,2019-11-11 09:17:37,Online,MC,50
13214727,NULL,NULL,NULL,NULL
20807345,2021-07-11 08:07:38,Online,MC,50
17801445,NULL,NULL,NULL,NULL
14606257,NULL,NULL,NULL,NULL
16830768,2020-08-29 10:38:52,Retail,RetailDeposit,50
16275642,NULL,NULL,NULL,NULL
15334718,NULL,NULL,NULL,NULL
16429911,NULL,NULL,NULL,NULL
20728871,2021-07-03 10:06:07,Online,VISA,25
13675726,NULL,NULL,NULL,NULL
13965075,NULL,NULL,NULL,NULL
13627890,NULL,NULL,NULL,NULL
15731956,NULL,NULL,NULL,NULL
14999597,NULL,NULL,NULL,NULL
15221565,NULL,NULL,NULL,NULL
13603303,2019-09-29 12:29:45,Online,VISA,300
17268019,NULL,NULL,NULL,NULL
20773291,2021-07-07 18:20:08,Retail,RetailDeposit,20
14616812,2019-12-23 22:39:19,Online,MC,500
13354331,NULL,NULL,NULL,NULL
13742737,2019-10-22 16:24:13,Online,VISA,25
16343605,NULL,NULL,NULL,NULL
15827589,NULL,NULL,NULL,NULL
13298796,NULL,NULL,NULL,NULL
12456570,NULL,NULL,NULL,NULL
16012039,NULL,NULL,NULL,NULL
14825093,NULL,NULL,NULL,NULL
13360847,NULL,NULL,NULL,NULL
15339658,2020-04-03 14:11:31,Online,VISA,150
16490032,NULL,NULL,NULL,NULL
13305394,NULL,NULL,NULL,NULL
15239077,NULL,NULL,NULL,NULL
17384203,NULL,NULL,NULL,NULL
13759870,NULL,NULL,NULL,NULL
16133952,NULL,NULL,NULL,NULL
17508395,NULL,NULL,NULL,NULL
16284178,2020-07-09 09:38:00,Online,MAESTRO,30
16250237,NULL,NULL,NULL,NULL
15198596,NULL,NULL,NULL,NULL
17990661,NULL,NULL,NULL,NULL
16534590,2020-08-02 08:05:04,Retail,RetailDeposit,20
18412004,NULL,NULL,NULL,NULL
17325127,2020-10-02 09:32:11,Retail,RetailDeposit,10
16279662,2020-07-10 08:10:14,Retail,RetailDeposit,10
20626791,NULL,NULL,NULL,NULL
15192423,NULL,NULL,NULL,NULL
13386284,NULL,NULL,NULL,NULL
15225526,NULL,NULL,NULL,NULL
14535952,NULL,NULL,NULL,NULL
17178842,2020-09-18 19:40:14,Online,VISA,25
13992519,NULL,NULL,NULL,NULL
13437929,NULL,NULL,NULL,NULL
13128934,NULL,NULL,NULL,NULL
17319825,NULL,NULL,NULL,NULL
14532341,NULL,NULL,NULL,NULL
13495850,NULL,NULL,NULL,NULL
18080317,NULL,NULL,NULL,NULL
17480824,NULL,NULL,NULL,NULL
16671175,NULL,NULL,NULL,NULL
12586850,2021-06-07 22:06:40,Online,PaysafecardViaSC,50
13921682,NULL,NULL,NULL,NULL
20399158,2021-06-03 09:20:15,Online,PaysafecardViaSC,50
20516778,NULL,NULL,NULL,NULL
13932947,NULL,NULL,NULL,NULL
16641252,2020-08-12 14:27:06,Online,VISA,500
17563407,NULL,NULL,NULL,NULL
14932352,NULL,NULL,NULL,NULL
17235058,NULL,NULL,NULL,NULL
20577956,2021-06-23 17:03:33,Online,MC,25
16124324,NULL,NULL,NULL,NULL
13860393,NULL,NULL,NULL,NULL
17089270,NULL,NULL,NULL,NULL
18410418,NULL,NULL,NULL,NULL
12487030,NULL,NULL,NULL,NULL
13762292,NULL,NULL,NULL,NULL
12393782,2020-09-09 02:37:44,Online,VISA,50
14957110,NULL,NULL,NULL,NULL
15908096,2020-05-30 11:27:12,Online,MC,25
13212100,2019-06-30 10:33:35,Online,VISA,200
13116118,NULL,NULL,NULL,NULL
13077082,2019-05-24 13:53:12,Online,VISA,25
13201810,NULL,NULL,NULL,NULL
15852107,NULL,NULL,NULL,NULL
15021373,NULL,NULL,NULL,NULL
18165785,NULL,NULL,NULL,NULL
16736620,NULL,NULL,NULL,NULL
14696254,NULL,NULL,NULL,NULL
13981695,NULL,NULL,NULL,NULL
13646308,2019-10-08 12:09:45,Online,MC,47
16255869,NULL,NULL,NULL,NULL
14712491,NULL,NULL,NULL,NULL
13794203,NULL,NULL,NULL,NULL
18169867,NULL,NULL,NULL,NULL
13853982,NULL,NULL,NULL,NULL
17183289,NULL,NULL,NULL,NULL
18191760,NULL,NULL,NULL,NULL
14775236,2020-01-16 13:52:35,Online,PaysafecardViaSC,100
15004992,NULL,NULL,NULL,NULL
15729926,NULL,NULL,NULL,NULL
15627941,NULL,NULL,NULL,NULL
19212054,2021-02-19 17:40:07,Retail,RetailDeposit,10
15928507,NULL,NULL,NULL,NULL
16294636,2020-07-11 09:05:04,Retail,RetailDeposit,20
16339101,2020-07-12 09:16:27,Retail,RetailDeposit,10
15888095,NULL,NULL,NULL,NULL
15360364,NULL,NULL,NULL,NULL
12440647,NULL,NULL,NULL,NULL
15632112,NULL,NULL,NULL,NULL
15021856,NULL,NULL,NULL,NULL
13214857,2019-07-01 04:52:50,Online,PaysafecardViaSC,25
14701775,NULL,NULL,NULL,NULL
13438817,NULL,NULL,NULL,NULL
15874413,NULL,NULL,NULL,NULL
14705374,NULL,NULL,NULL,NULL
16221270,NULL,NULL,NULL,NULL
13528406,NULL,NULL,NULL,NULL
18086043,NULL,NULL,NULL,NULL
17490363,NULL,NULL,NULL,NULL
13711883,NULL,NULL,NULL,NULL
15187403,2020-03-20 05:45:34,Online,MC,50
13249998,NULL,NULL,NULL,NULL
13961079,2021-06-19 06:06:03,Online,MC,50
18364346,NULL,NULL,NULL,NULL
14592696,NULL,NULL,NULL,NULL
14644182,2019-12-28 10:18:28,Retail,RetailDeposit,500
17873705,NULL,NULL,NULL,NULL
14975360,NULL,NULL,NULL,NULL
16361817,NULL,NULL,NULL,NULL
18491504,2020-12-23 17:28:15,Online,PaysafecardViaSC,25
15863608,NULL,NULL,NULL,NULL
14515375,NULL,NULL,NULL,NULL
16082336,NULL,NULL,NULL,NULL
15775946,NULL,NULL,NULL,NULL
16104629,NULL,NULL,NULL,NULL
13525888,NULL,NULL,NULL,NULL
13622223,2019-12-12 14:08:30,Online,VISA,50
15755399,NULL,NULL,NULL,NULL
20546718,2021-06-19 18:13:26,Online,VISA,25
18160356,2020-12-03 19:46:50,Online,VISA,210
13159569,NULL,NULL,NULL,NULL
13847308,2020-11-13 13:24:55,Online,VISA,25
14912773,NULL,NULL,NULL,NULL
15308230,NULL,NULL,NULL,NULL
17757288,NULL,NULL,NULL,NULL
17422724,NULL,NULL,NULL,NULL
15076344,NULL,NULL,NULL,NULL
13325087,NULL,NULL,NULL,NULL
15095191,NULL,NULL,NULL,NULL
12494340,2019-02-08 18:04:38,Online,VISA,30
13397705,NULL,NULL,NULL,NULL
16620449,NULL,NULL,NULL,NULL
18485299,NULL,NULL,NULL,NULL
13708437,NULL,NULL,NULL,NULL
16287949,NULL,NULL,NULL,NULL
14985952,NULL,NULL,NULL,NULL
18228286,NULL,NULL,NULL,NULL
17313270,2020-09-30 23:22:09,Online,VISA,200
18101762,NULL,NULL,NULL,NULL
15717599,NULL,NULL,NULL,NULL
17985908,NULL,NULL,NULL,NULL
16252596,2020-07-04 17:01:34,Retail,RetailDeposit,40
13831897,NULL,NULL,NULL,NULL
16566920,2020-08-04 08:51:42,Retail,RetailDeposit,20
17527049,2020-10-19 13:50:36,Retail,RetailDeposit,30
20752583,NULL,NULL,NULL,NULL
14983660,NULL,NULL,NULL,NULL
16258789,NULL,NULL,NULL,NULL
15242498,NULL,NULL,NULL,NULL
13256297,NULL,NULL,NULL,NULL
16644145,2020-08-12 19:33:35,Online,MoneyBookersViaSC,25
13016659,NULL,NULL,NULL,NULL
13437045,NULL,NULL,NULL,NULL
14827155,NULL,NULL,NULL,NULL
16850213,NULL,NULL,NULL,NULL
13404763,NULL,NULL,NULL,NULL
14517946,NULL,NULL,NULL,NULL
18232392,NULL,NULL,NULL,NULL
17711899,NULL,NULL,NULL,NULL
16031034,NULL,NULL,NULL,NULL
17401805,2020-10-10 17:05:08,Online,PaysafecardViaSC,50
13212151,NULL,NULL,NULL,NULL
17643984,2020-10-28 09:33:05,Online,VISA,50
17828936,NULL,NULL,NULL,NULL
13703330,NULL,NULL,NULL,NULL
15143385,2020-03-15 13:50:57,Online,VISA,200
15831886,NULL,NULL,NULL,NULL
15666099,NULL,NULL,NULL,NULL
14578754,NULL,NULL,NULL,NULL
17266633,2020-09-29 16:22:07,Online,PaysafecardViaSC,25
13263754,NULL,NULL,NULL,NULL
14526236,NULL,NULL,NULL,NULL
18273944,NULL,NULL,NULL,NULL
18178360,NULL,NULL,NULL,NULL
17326684,NULL,NULL,NULL,NULL
13519248,NULL,NULL,NULL,NULL
13513047,2019-11-05 16:57:14,Online,MC,30
14540277,NULL,NULL,NULL,NULL
20126617,2021-05-05 08:19:54,Retail,RetailDeposit,50
14818112,2020-01-22 09:53:21,Online,MC,50
12717635,NULL,NULL,NULL,NULL
13348027,2019-08-11 18:54:02,Online,VISA,25
17505007,NULL,NULL,NULL,NULL
18109378,NULL,NULL,NULL,NULL
17866456,NULL,NULL,NULL,NULL
16023593,NULL,NULL,NULL,NULL
18204123,NULL,NULL,NULL,NULL
14696003,NULL,NULL,NULL,NULL
14960762,NULL,NULL,NULL,NULL
13785839,2020-01-05 16:54:45,Online,MC,30
13766479,NULL,NULL,NULL,NULL
13766199,NULL,NULL,NULL,NULL
15090086,NULL,NULL,NULL,NULL
17498230,NULL,NULL,NULL,NULL
17149174,NULL,NULL,NULL,NULL
16843502,NULL,NULL,NULL,NULL
17266742,NULL,NULL,NULL,NULL
17859343,2020-11-11 20:20:18,Online,PaysafecardViaSC,100
13198271,NULL,NULL,NULL,NULL
14974091,NULL,NULL,NULL,NULL
19743002,NULL,NULL,NULL,NULL
16186347,2020-06-27 13:08:39,Retail,RetailDeposit,10
14687225,NULL,NULL,NULL,NULL
17266919,2020-09-27 15:03:27,Retail,RetailDeposit,45
15010976,2020-02-23 17:54:39,Retail,RetailDeposit,10
20400416,NULL,NULL,NULL,NULL
15050066,NULL,NULL,NULL,NULL
15357781,NULL,NULL,NULL,NULL
15623658,NULL,NULL,NULL,NULL
17274275,NULL,NULL,NULL,NULL
12416543,2019-01-24 13:35:23,Online,MC,25
14673835,NULL,NULL,NULL,NULL
13934470,NULL,NULL,NULL,NULL
15299650,NULL,NULL,NULL,NULL
17223985,NULL,NULL,NULL,NULL
17814319,NULL,NULL,NULL,NULL
15003005,NULL,NULL,NULL,NULL
17541110,NULL,NULL,NULL,NULL
17461260,NULL,NULL,NULL,NULL
17780425,NULL,NULL,NULL,NULL
18415749,2020-12-17 17:18:39,Online,PaysafecardViaSC,50
15435504,NULL,NULL,NULL,NULL
18357401,2021-01-23 16:11:23,Online,PaysafecardViaSC,50
17725796,NULL,NULL,NULL,NULL
